"","nobs","nsim","cr1w","cr1u","sel.cri","lm","heck.noinst","heck.inst"
"10080",8200,20,0.3,0.6,1,0.0988187251041563,0.33019717600991,0.367700506492827
"10081",500,21,0.3,0.6,1,0.0996447072700515,0.371117877002362,0.377858767936925
"10082",1100,21,0.3,0.6,1,0.0928141619287111,-0.232460795207873,0.361994988941035
"10083",3000,21,0.3,0.6,1,0.0793114529264165,0.302585683263984,0.381144631823886
"10084",8200,21,0.3,0.6,1,0.11451864681013,0.292329351535678,0.379994942535774
"10085",500,22,0.3,0.6,1,0.16272048207282,0.416522540363036,0.46614168241805
"10086",1100,22,0.3,0.6,1,0.0286359834395482,0.0765176359599267,0.313248769838435
"10087",3000,22,0.3,0.6,1,0.107577533416405,0.38618480030858,0.40915985929306
"10088",8200,22,0.3,0.6,1,0.108586781565512,0.298171260437254,0.364595170212547
"10089",500,23,0.3,0.6,1,0.0291589533435685,0.47038678074048,0.32361325002921
"10090",1100,23,0.3,0.6,1,0.0519466523134964,0.152770750961536,0.375914027496182
"10091",3000,23,0.3,0.6,1,0.102589575888201,0.321852288488973,0.364181099679793
"10092",8200,23,0.3,0.6,1,0.107355600490023,0.327824517978917,0.388289447874238
"10093",500,24,0.3,0.6,1,0.189451544148173,0.445376557795489,0.558879064660337
"10094",1100,24,0.3,0.6,1,0.0413303286105722,0.370702009132561,0.326271852770567
"10095",3000,24,0.3,0.6,1,0.147856289872659,0.459706568323778,0.475700175244905
"10096",8200,24,0.3,0.6,1,0.1225464059385,0.399006660464737,0.406392902789084
"10097",500,25,0.3,0.6,1,0.0307057921459717,0.218753629552187,0.335081307922373
"10098",1100,25,0.3,0.6,1,0.107150121101774,0.483606590699317,0.370384028780689
"10099",3000,25,0.3,0.6,1,0.170620125934825,-0.020762397514214,0.453587672271677
"10100",8200,25,0.3,0.6,1,0.071933864618823,0.363138089985289,0.372053054973515
"10101",500,26,0.3,0.6,1,0.120066846186418,0.401723971249559,0.37936992872949
"10102",1100,26,0.3,0.6,1,0.0847054857367229,0.535448918759006,0.461329512519816
"10103",3000,26,0.3,0.6,1,0.113748509027761,0.401132715427176,0.386303346569455
"10104",8200,26,0.3,0.6,1,0.0954839042758877,0.297414982247852,0.407002359503433
"10105",500,27,0.3,0.6,1,0.136841341690977,0.238108807982525,0.363597607407614
"10106",1100,27,0.3,0.6,1,0.145382095341335,0.476317273061236,0.471300200112816
"10107",3000,27,0.3,0.6,1,0.0866172981749129,-0.189810739794071,0.378141585148434
"10108",8200,27,0.3,0.6,1,0.0852185148343148,0.318102965788695,0.371153533496743
"10109",500,28,0.3,0.6,1,-0.0141709391073926,0.354889686565942,0.388869055759583
"10110",1100,28,0.3,0.6,1,0.0879664551019599,0.0530494098343555,0.356286021547939
"10111",3000,28,0.3,0.6,1,0.13012759673298,0.312580744007502,0.429361841036027
"10112",8200,28,0.3,0.6,1,0.0864309696242633,0.375079575209243,0.384072598918218
"10113",500,29,0.3,0.6,1,0.139592044894151,-0.0947795466959795,0.495052028266989
"10114",1100,29,0.3,0.6,1,0.0845722082647473,0.372842145290831,0.407953704288724
"10115",3000,29,0.3,0.6,1,0.0680394888160514,0.275145136445393,0.395216477694184
"10116",8200,29,0.3,0.6,1,0.0798302255954841,0.316851661221693,0.377059183803207
"10117",500,30,0.3,0.6,1,0.136064171564606,0.541795195583385,0.459563797912571
"10118",1100,30,0.3,0.6,1,0.226263976080865,-0.0360392300657875,0.415079668104796
"10119",3000,30,0.3,0.6,1,0.123600502274979,0.502458601817992,0.435836942985427
"10120",8200,30,0.3,0.6,1,0.120795841487125,0.383455265004752,0.405288213154928
"10121",500,31,0.3,0.6,1,0.304962993359,-0.00333098469773252,0.546060195570187
"10122",1100,31,0.3,0.6,1,0.0369837381421609,0.200288867054037,0.325834795247052
"10123",3000,31,0.3,0.6,1,0.104777484541644,0.23858238309947,0.341346840595259
"10124",8200,31,0.3,0.6,1,0.121078301499262,0.389525091990951,0.401927731379756
"10125",500,32,0.3,0.6,1,0.0137522260931113,0.360148598598047,0.311935593055867
"10126",1100,32,0.3,0.6,1,0.0740401809753737,0.535071676641937,0.40324911111324
"10127",3000,32,0.3,0.6,1,0.0864953796956951,0.197333176147145,0.389895269366837
"10128",8200,32,0.3,0.6,1,0.111476401023442,0.45955747750374,0.394639633154144
"10129",500,33,0.3,0.6,1,0.125887409736465,0.266702867614107,0.279657780207849
"10130",1100,33,0.3,0.6,1,0.156898789062339,-0.0204868329626153,0.49572030396335
"10131",3000,33,0.3,0.6,1,0.0339053899084449,0.273488847935885,0.327493717624606
"10132",8200,33,0.3,0.6,1,0.0776769173313898,0.303205510278985,0.350579347641367
"10133",500,34,0.3,0.6,1,0.160955743776112,0.435053259455739,0.495087563728986
"10134",1100,34,0.3,0.6,1,0.115870197010113,0.382660920791919,0.341951889469365
"10135",3000,34,0.3,0.6,1,0.10303084305217,0.134159983502702,0.370649291308444
"10136",8200,34,0.3,0.6,1,0.106108780088768,0.380115274290925,0.414288895817978
"10137",500,35,0.3,0.6,1,0.253369448426175,0.67586845763332,0.463895404543657
"10138",1100,35,0.3,0.6,1,0.117541203639925,0.265402724932992,0.365588242896481
"10139",3000,35,0.3,0.6,1,0.0980886247543413,-0.167228779057341,0.419888152662107
"10140",8200,35,0.3,0.6,1,0.0751485825990694,0.385439058972297,0.370099642812357
"10141",500,36,0.3,0.6,1,0.136870875076177,0.257666778869256,0.402004717542931
"10142",1100,36,0.3,0.6,1,0.155976060005925,0.484081155111259,0.472571652701699
"10143",3000,36,0.3,0.6,1,0.127884297627245,0.378623444084393,0.43564989091155
"10144",8200,36,0.3,0.6,1,0.0935536780743702,0.330944875616536,0.390624645739782
"10145",500,37,0.3,0.6,1,0.0711590865134333,0.439488159830197,0.466854641894989
"10146",1100,37,0.3,0.6,1,0.121456276838208,0.164980207762625,0.448748459955419
"10147",3000,37,0.3,0.6,1,0.109744541650207,0.452498120362828,0.408205980183824
"10148",8200,37,0.3,0.6,1,0.0808147964454522,0.364112293160541,0.3603975463539
"10149",500,38,0.3,0.6,1,-0.0118534135705457,-0.20263374568474,0.238973668595334
"10150",1100,38,0.3,0.6,1,-0.0202766706500146,0.291043254852062,0.332931841823272
"10151",3000,38,0.3,0.6,1,0.0970416992469525,0.357215321240341,0.381427787352974
"10152",8200,38,0.3,0.6,1,0.119312491674824,0.349551683423623,0.396940374280172
"10153",500,39,0.3,0.6,1,0.0784607197306191,1.3422287177551,0.411906933232594
"10154",1100,39,0.3,0.6,1,0.202574289585993,0.357314180928357,0.469788536235007
"10155",3000,39,0.3,0.6,1,0.08033024188807,0.0531306484899574,0.366721628875625
"10156",8200,39,0.3,0.6,1,0.0951418268649851,0.207158033335503,0.400437713160904
"10157",500,40,0.3,0.6,1,0.108128949794732,0.422670497468443,0.344147067323341
"10158",1100,40,0.3,0.6,1,0.160666945297112,0.261963691077753,0.45607866488845
"10159",3000,40,0.3,0.6,1,0.111120498805493,0.437893301178596,0.384131436233522
"10160",8200,40,0.3,0.6,1,0.0830616744139823,0.285070719255698,0.3544219820486
"10161",500,41,0.3,0.6,1,0.0663750398911367,-0.252450247202664,0.318689435054733
"10162",1100,41,0.3,0.6,1,0.021644019676941,-0.394728091992131,0.365555710282687
"10163",3000,41,0.3,0.6,1,0.0461433197141958,0.407469580403955,0.374982198377543
"10164",8200,41,0.3,0.6,1,0.0904107405008419,0.398142746447255,0.389937973770349
"10165",500,42,0.3,0.6,1,0.024236948492866,0.288812490147583,0.321078895016663
"10166",1100,42,0.3,0.6,1,0.0721483966779461,0.24643216573072,0.415258838248718
"10167",3000,42,0.3,0.6,1,0.143052257666696,0.432788771101536,0.420437295726073
"10168",8200,42,0.3,0.6,1,0.100942131217936,0.310835791594345,0.397990252002598
"10169",500,43,0.3,0.6,1,0.0905512450948047,0.242909981298224,0.375850808078279
"10170",1100,43,0.3,0.6,1,0.113663284662274,0.142178678213638,0.325729350972151
"10171",3000,43,0.3,0.6,1,0.0841972838563481,0.366066906767482,0.373863085414297
"10172",8200,43,0.3,0.6,1,0.100203788828716,0.339208677501013,0.377466081717764
"10173",500,44,0.3,0.6,1,0.104945667799444,0.356435746973641,0.415866741511176
"10174",1100,44,0.3,0.6,1,0.193307997126999,0.521677994100101,0.510275583587348
"10175",3000,44,0.3,0.6,1,0.086253110203045,0.30478545387604,0.372144149112563
"10176",8200,44,0.3,0.6,1,0.13367182126626,0.391507996172984,0.434990102145461
"10177",500,45,0.3,0.6,1,0.0810468878741792,0.566715434745768,0.478150265421616
"10178",1100,45,0.3,0.6,1,0.0815672717196994,0.438604771485788,0.37582949673482
"10179",3000,45,0.3,0.6,1,0.0805024317419711,0.36967239348566,0.37682121395255
"10180",8200,45,0.3,0.6,1,0.0981757175214477,0.337594046818301,0.384775403028996
"10181",500,46,0.3,0.6,1,0.143234821610446,-0.0521881194638868,0.482743554914086
"10182",1100,46,0.3,0.6,1,0.151766692807426,-0.0941306815946247,0.506829471967585
"10183",3000,46,0.3,0.6,1,0.0938973706026578,-0.0522186814613568,0.365397097688897
"10184",8200,46,0.3,0.6,1,0.093227836092066,0.295385075630482,0.376098092450149
"10185",500,47,0.3,0.6,1,0.070264141103985,0.23763967971743,0.242223837528902
"10186",1100,47,0.3,0.6,1,0.120405762820628,0.368561724222308,0.388546645329056
"10187",3000,47,0.3,0.6,1,0.133870405878955,0.356696937084039,0.412259139339997
"10188",8200,47,0.3,0.6,1,0.103656884119027,0.294276567550606,0.405024005326014
"10189",500,48,0.3,0.6,1,0.106577360881417,-0.214206613263711,0.361122510646256
"10190",1100,48,0.3,0.6,1,0.0478542941079105,0.412265798422751,0.396556955974949
"10191",3000,48,0.3,0.6,1,0.130910765640019,0.285674247267522,0.372648330585122
"10192",8200,48,0.3,0.6,1,0.0731675597768786,0.338780453376815,0.372679010757267
"10193",500,49,0.3,0.6,1,0.136834175721426,0.434348160282029,0.565154935856898
"10194",1100,49,0.3,0.6,1,0.0138040390018221,0.359132097812171,0.380732034989243
"10195",3000,49,0.3,0.6,1,0.101648490365167,0.349812981596462,0.403426421629479
"10196",8200,49,0.3,0.6,1,0.116694292270367,0.381828962805169,0.416772086489479
"10197",500,50,0.3,0.6,1,0.0918219065503645,0.495359732463942,0.405990108001579
"10198",1100,50,0.3,0.6,1,0.154396518612655,0.57378929413781,0.487888482049847
"10199",3000,50,0.3,0.6,1,0.106099910244559,0.459395575315269,0.416390857810625
"10200",8200,50,0.3,0.6,1,0.0743772441067607,0.387465878088548,0.364888633035824
"10201",500,51,0.3,0.6,1,0.106971384801826,0.261616499598885,0.431529957656859
"10202",1100,51,0.3,0.6,1,0.132990627463455,0.455129030482057,0.410722495767076
"10203",3000,51,0.3,0.6,1,0.13009784742103,0.512594126432437,0.41984139016364
"10204",8200,51,0.3,0.6,1,0.0946148295027001,0.399536551352542,0.38700083166501
"10205",500,52,0.3,0.6,1,0.0600082523851342,0.329506046527518,0.370895362317294
"10206",1100,52,0.3,0.6,1,-0.00572517524524929,0.218831862350531,0.334618949934394
"10207",3000,52,0.3,0.6,1,0.0955588217523771,0.12198387699425,0.368758493797287
"10208",8200,52,0.3,0.6,1,0.124952348862354,0.421638374923638,0.409304900949901
"10209",500,53,0.3,0.6,1,0.0345183328401926,0.172655565045455,0.378247282277805
"10210",1100,53,0.3,0.6,1,0.100227980639499,0.431905610209355,0.336380468148214
"10211",3000,53,0.3,0.6,1,0.0650514719961977,0.274097336623596,0.346553754789375
"10212",8200,53,0.3,0.6,1,0.132692694487091,0.406787522317131,0.418022806770792
"10213",500,54,0.3,0.6,1,0.108316155200378,0.639289645178588,0.600851866704711
"10214",1100,54,0.3,0.6,1,0.15720762656899,0.472542264192379,0.436717886920891
"10215",3000,54,0.3,0.6,1,0.0570705318654241,0.296139622789586,0.295362632278509
"10216",8200,54,0.3,0.6,1,0.104345606345523,0.348128530234695,0.395136111330281
"10217",500,55,0.3,0.6,1,0.0928879440770205,0.392712003156315,0.44757666642171
"10218",1100,55,0.3,0.6,1,0.0967100640133916,0.124936344898408,0.370214872678973
"10219",3000,55,0.3,0.6,1,0.115488735944102,0.403218658342357,0.45064696721851
"10220",8200,55,0.3,0.6,1,0.130669628317076,0.368597417882816,0.415333149986368
"10221",500,56,0.3,0.6,1,0.134951630499019,0.466291794942804,0.415811395216643
"10222",1100,56,0.3,0.6,1,0.0386502637408244,0.30477054018123,0.318764683795207
"10223",3000,56,0.3,0.6,1,0.143867004892818,0.520268012681369,0.447276939659895
"10224",8200,56,0.3,0.6,1,0.111226516078101,0.360533964811723,0.40419164322398
"10225",500,57,0.3,0.6,1,-0.0217602976194415,0.24711057169075,0.262640003185466
"10226",1100,57,0.3,0.6,1,0.0352614349296316,0.377410020966209,0.335171677213729
"10227",3000,57,0.3,0.6,1,0.0821707958898177,0.319473407598616,0.355096393905825
"10228",8200,57,0.3,0.6,1,0.0736201448054781,0.327869106890063,0.378755244188727
"10229",500,58,0.3,0.6,1,0.0456941222888256,-1.64004586322031,0.316902104211055
"10230",1100,58,0.3,0.6,1,0.128994466561593,0.0691406976716711,0.420251269415332
"10231",3000,58,0.3,0.6,1,0.0468724432044156,0.362858413290217,0.344003546215111
"10232",8200,58,0.3,0.6,1,0.114196418447309,0.399867912241486,0.408087887359229
"10233",500,59,0.3,0.6,1,0.162127461028488,0.22041966201969,0.419556442494971
"10234",1100,59,0.3,0.6,1,0.127425389211389,0.40757662870949,0.44687784461047
"10235",3000,59,0.3,0.6,1,0.131556615098595,0.412715225861521,0.390166025402777
"10236",8200,59,0.3,0.6,1,0.123993276007881,0.338434624949494,0.406129384138863
"10237",500,60,0.3,0.6,1,0.0665980962067432,-0.228595407306552,0.331611511135295
"10238",1100,60,0.3,0.6,1,0.134358784208037,0.432433776917919,0.403433778962975
"10239",3000,60,0.3,0.6,1,0.117285247204687,0.253661780515225,0.402380126049511
"10240",8200,60,0.3,0.6,1,0.0919400662048522,0.399914457766898,0.372193527927897
"10241",500,61,0.3,0.6,1,0.0663218889272186,0.537734483279539,0.312592763300168
"10242",1100,61,0.3,0.6,1,0.0480564266984325,0.340159237006668,0.33065666766979
"10243",3000,61,0.3,0.6,1,0.0917486435946664,0.4502038859097,0.34014193779253
"10244",8200,61,0.3,0.6,1,0.100950291402722,0.346667102723228,0.381920613556251
"10245",500,62,0.3,0.6,1,0.237321409187542,0.491067562467338,0.485406192370548
"10246",1100,62,0.3,0.6,1,0.174188485842266,0.480972437835397,0.44818588643364
"10247",3000,62,0.3,0.6,1,0.0934793548139863,0.400532977899027,0.398081817755324
"10248",8200,62,0.3,0.6,1,0.093586669807791,0.248788838295842,0.387299683507951
"10249",500,63,0.3,0.6,1,0.148509476154875,-0.0137828075569456,0.438014698156109
"10250",1100,63,0.3,0.6,1,0.198547171398548,0.533385025738639,0.438378727935075
"10251",3000,63,0.3,0.6,1,0.0953145806977391,0.416059425813108,0.3721559759436
"10252",8200,63,0.3,0.6,1,0.124102642859207,0.460973859091562,0.393195631248445
"10253",500,64,0.3,0.6,1,0.122975215756693,0.447147140163995,0.519504792979205
"10254",1100,64,0.3,0.6,1,0.0576080609435241,0.397246729103103,0.380134917408608
"10255",3000,64,0.3,0.6,1,0.152348233360728,0.374058716100238,0.420250470256778
"10256",8200,64,0.3,0.6,1,0.117309247896178,0.384088041792839,0.411107125329544
"10257",500,65,0.3,0.6,1,0.117482587802775,0.186523275974519,0.504264592728277
"10258",1100,65,0.3,0.6,1,0.139086301819849,-0.0210989685171542,0.383648364578326
"10259",3000,65,0.3,0.6,1,0.0858893926608741,0.438777025591897,0.394932491800065
"10260",8200,65,0.3,0.6,1,0.0970945785404571,0.361553104789008,0.389092420875847
"10261",500,66,0.3,0.6,1,0.17511485449097,0.744689102098934,0.433725131746853
"10262",1100,66,0.3,0.6,1,0.156479567151188,0.297366889611344,0.376834128801613
"10263",3000,66,0.3,0.6,1,0.0958119232992369,0.207750029314337,0.321138323398976
"10264",8200,66,0.3,0.6,1,0.108139520973056,0.234059396341588,0.375156265521922
"10265",500,67,0.3,0.6,1,0.151137530131639,-0.323508713239062,0.462719330563184
"10266",1100,67,0.3,0.6,1,0.0314894717568002,0.409230114631728,0.261391433196368
"10267",3000,67,0.3,0.6,1,0.109689879726297,0.193689102994552,0.334946716686486
"10268",8200,67,0.3,0.6,1,0.0718720245670967,0.37142662159124,0.3947273682685
"10269",500,68,0.3,0.6,1,0.0694592001917798,0.141886795805691,0.310585743936246
"10270",1100,68,0.3,0.6,1,0.077616849756112,0.125929725165976,0.364264289859565
"10271",3000,68,0.3,0.6,1,0.0732457368178985,0.383601355353484,0.333845108630541
"10272",8200,68,0.3,0.6,1,0.09600401556803,0.410173557880387,0.413924112519076
"10273",500,69,0.3,0.6,1,0.120992550206906,0.586916460555249,0.391538383049619
"10274",1100,69,0.3,0.6,1,0.0250148269658768,0.23184413643628,0.274322558601588
"10275",3000,69,0.3,0.6,1,0.0582159274043399,0.366982470946055,0.365172865338963
"10276",8200,69,0.3,0.6,1,0.107190245263217,0.329395773971839,0.371510551311526
"10277",500,70,0.3,0.6,1,0.0749455509851269,0.348812044392313,0.385884439585948
"10278",1100,70,0.3,0.6,1,0.0640464156530356,0.443541396282506,0.359431453082933
"10279",3000,70,0.3,0.6,1,0.100624101048612,0.272950429122274,0.491332237997536
"10280",8200,70,0.3,0.6,1,0.0974347835802394,0.365080086660941,0.385225355383754
"10281",500,71,0.3,0.6,1,0.217682837693005,0.516200712901449,0.485455296167605
"10282",1100,71,0.3,0.6,1,0.0409992057322248,0.246488509907165,0.331229065944465
"10283",3000,71,0.3,0.6,1,0.102216458948105,0.33123183407191,0.391367145633404
"10284",8200,71,0.3,0.6,1,0.109554756317106,0.288447771947275,0.377957588689605
"10285",500,72,0.3,0.6,1,0.122847489475381,0.429483681933085,0.420950627984136
"10286",1100,72,0.3,0.6,1,0.150695795534325,0.376178044111145,0.402670544460036
"10287",3000,72,0.3,0.6,1,0.0545773334106363,0.31156112567102,0.387658077035026
"10288",8200,72,0.3,0.6,1,0.106520979603911,0.40268168945797,0.392902268653727
"10289",500,73,0.3,0.6,1,0.0949619741088974,0.358588190775763,0.492138837135976
"10290",1100,73,0.3,0.6,1,0.137612207747662,0.428372066662019,0.42492714990435
"10291",3000,73,0.3,0.6,1,0.104971231444301,0.197014540434644,0.369250125019733
"10292",8200,73,0.3,0.6,1,0.106696850128119,0.362739194076744,0.392337804992748
"10293",500,74,0.3,0.6,1,0.182722138786571,0.376897475171281,0.472654037107188
"10294",1100,74,0.3,0.6,1,0.0417646072682647,0.328968324454026,0.330025433081488
"10295",3000,74,0.3,0.6,1,0.07081470628439,0.330825173739043,0.351946887734865
"10296",8200,74,0.3,0.6,1,0.104814894493739,0.388026658647728,0.403663982722545
"10297",500,75,0.3,0.6,1,0.0660034693023359,0.419157676370788,0.458862264907973
"10298",1100,75,0.3,0.6,1,0.0412728342423792,0.491604884297202,0.362320511816137
"10299",3000,75,0.3,0.6,1,0.118806477946467,0.320253259185734,0.399002890709481
"10300",8200,75,0.3,0.6,1,0.112524001983869,0.306568036221824,0.397751008344861
"10301",500,76,0.3,0.6,1,0.122358447618356,0.335719616571732,0.355486966160034
"10302",1100,76,0.3,0.6,1,0.100743432981766,0.284626908040107,0.327273845374704
"10303",3000,76,0.3,0.6,1,0.121034108991428,0.483780573999028,0.438216468575493
"10304",8200,76,0.3,0.6,1,0.0874291992037957,0.356386252009411,0.377768551024322
"10305",500,77,0.3,0.6,1,0.0928641495065601,0.57510347187346,0.406021664291266
"10306",1100,77,0.3,0.6,1,0.0780092046284024,0.314033180115446,0.487324398320324
"10307",3000,77,0.3,0.6,1,0.107461896230542,0.402105789219787,0.428012774294352
"10308",8200,77,0.3,0.6,1,0.114710204294127,0.347853706618367,0.388834909026999
"10309",500,78,0.3,0.6,1,0.044618078856824,-0.170776856302141,0.474224011697391
"10310",1100,78,0.3,0.6,1,0.048083253648562,0.414657680779404,0.427441655407255
"10311",3000,78,0.3,0.6,1,0.151253069775659,0.484401718160171,0.477742568881948
"10312",8200,78,0.3,0.6,1,0.0751618723897627,0.399575421022939,0.354789615044886
"10313",500,79,0.3,0.6,1,0.0339967876328495,-0.403713853939306,0.408333073498555
"10314",1100,79,0.3,0.6,1,0.0910012967029661,0.236902023018834,0.348883893009429
"10315",3000,79,0.3,0.6,1,0.152211958611544,0.411582981354282,0.460062369227818
"10316",8200,79,0.3,0.6,1,0.0853143994998098,0.369608684708065,0.38873243194647
"10317",500,80,0.3,0.6,1,0.0181588535235324,1.45154718751632,0.38795922274243
"10318",1100,80,0.3,0.6,1,0.0922690979216025,0.442107826670525,0.358581054260231
"10319",3000,80,0.3,0.6,1,0.0557304205949996,0.255063377437919,0.29476602609964
"10320",8200,80,0.3,0.6,1,0.112006164721586,0.377891254982637,0.395563642297422
"10321",500,81,0.3,0.6,1,-0.0189040531060212,0.387315657777183,0.330531706067063
"10322",1100,81,0.3,0.6,1,0.106609931723016,-0.046791543037361,0.54224102792167
"10323",3000,81,0.3,0.6,1,0.0531604890870474,0.131695096954129,0.362945797231806
"10324",8200,81,0.3,0.6,1,0.0959001984412788,0.360504607279308,0.377889336415002
"10325",500,82,0.3,0.6,1,-0.0271468846277838,-0.226096397694746,0.289263696142902
"10326",1100,82,0.3,0.6,1,0.124032335140935,0.529607374194362,0.411717708259977
"10327",3000,82,0.3,0.6,1,0.0214785234962627,0.280583246508568,0.346741756848506
"10328",8200,82,0.3,0.6,1,0.10770605818275,0.378697411897764,0.419259913711915
"10329",500,83,0.3,0.6,1,0.0927334092080676,0.444685183580058,0.279356848182294
"10330",1100,83,0.3,0.6,1,0.136934992833875,0.458020535681319,0.347602072225483
"10331",3000,83,0.3,0.6,1,0.0464177575882567,0.233739917279215,0.346168174763837
"10332",8200,83,0.3,0.6,1,0.106321535491385,0.298067109130411,0.403657267764932
"10333",500,84,0.3,0.6,1,0.14547334065183,-0.14797887230782,0.58901243239731
"10334",1100,84,0.3,0.6,1,0.0312290589398614,0.343571116803959,0.360216793143055
"10335",3000,84,0.3,0.6,1,0.0908944813738521,0.303599518661348,0.331388419971533
"10336",8200,84,0.3,0.6,1,0.10105597387333,0.362425060511916,0.429937573929722
"10337",500,85,0.3,0.6,1,0.0928676432260953,0.570840734269164,0.390684885406065
"10338",1100,85,0.3,0.6,1,0.0981061912473542,0.426039553522061,0.38998242103611
"10339",3000,85,0.3,0.6,1,0.0701667320807129,0.31472737000193,0.359440710523853
"10340",8200,85,0.3,0.6,1,0.105521585128553,0.438371081167155,0.404317862472387
"10341",500,86,0.3,0.6,1,0.081296075933097,0.384080952378077,0.512291261920744
"10342",1100,86,0.3,0.6,1,0.104811114235813,0.0913234952783579,0.394719667071748
"10343",3000,86,0.3,0.6,1,0.093140617009021,0.280025740885172,0.390997675711081
"10344",8200,86,0.3,0.6,1,0.122629538182912,0.399301885365392,0.434998806114937
"10345",500,87,0.3,0.6,1,0.179358905977241,0.747705363536674,0.572551076983604
"10346",1100,87,0.3,0.6,1,0.106750433930231,0.290181708174461,0.356936992341523
"10347",3000,87,0.3,0.6,1,0.0874594722903266,0.38305816527618,0.428685754594062
"10348",8200,87,0.3,0.6,1,0.097763911791743,0.35485845290193,0.398940323685018
"10349",500,88,0.3,0.6,1,0.173166110525228,0.553914638384868,0.490214610706537
"10350",1100,88,0.3,0.6,1,0.0822985606509887,0.411057423435518,0.396458626892317
"10351",3000,88,0.3,0.6,1,0.0646064153654884,0.257458871790248,0.399216119855391
"10352",8200,88,0.3,0.6,1,0.0854890808862445,0.300241469688683,0.348117757032284
"10353",500,89,0.3,0.6,1,-0.000335598178593632,0.398243263199524,0.286595240761315
"10354",1100,89,0.3,0.6,1,0.0877393624085034,0.336251732964848,0.341486795843031
"10355",3000,89,0.3,0.6,1,0.11968277363756,0.369604564232829,0.411204273855548
"10356",8200,89,0.3,0.6,1,0.105586641722502,0.39594494942601,0.400900124370084
"10357",500,90,0.3,0.6,1,0.0762230900151022,-0.223211203506378,0.376898157264772
"10358",1100,90,0.3,0.6,1,0.00914569594225312,0.307967126178647,0.311915390363941
"10359",3000,90,0.3,0.6,1,0.111600955934105,0.400370965984481,0.440339892525609
"10360",8200,90,0.3,0.6,1,0.0736393707809793,0.341716811021188,0.322843873466086
"10361",500,91,0.3,0.6,1,0.240264981381246,0.438595683461735,0.495761729355216
"10362",1100,91,0.3,0.6,1,0.0729341285170808,0.431866116774789,0.407248524968264
"10363",3000,91,0.3,0.6,1,0.0970985595088656,0.343017185786039,0.371126377750279
"10364",8200,91,0.3,0.6,1,0.10287584465303,0.332493520178923,0.358248304399368
"10365",500,92,0.3,0.6,1,0.167199909672958,0.190342147102713,0.476637821762273
"10366",1100,92,0.3,0.6,1,0.0447723797886688,0.255511833330514,0.384671339802815
"10367",3000,92,0.3,0.6,1,0.0852534019516755,0.323208254166587,0.385134227048734
"10368",8200,92,0.3,0.6,1,0.0866465989045,0.319484841542335,0.365075548203018
"10369",500,93,0.3,0.6,1,0.0245900348800525,0.346118738968073,0.289923087076585
"10370",1100,93,0.3,0.6,1,0.0926575155724449,0.528151034886566,0.406610562934056
"10371",3000,93,0.3,0.6,1,0.071899119778873,0.358469165473955,0.363501579312982
"10372",8200,93,0.3,0.6,1,0.108301650061315,0.314881031571882,0.40880989670013
"10373",500,94,0.3,0.6,1,0.00846283934906666,0.0284433716950627,0.271477430947888
"10374",1100,94,0.3,0.6,1,0.148421576766418,0.428719199552877,0.401023859999844
"10375",3000,94,0.3,0.6,1,0.0657025795356665,0.294681246116216,0.319168946951582
"10376",8200,94,0.3,0.6,1,0.095429575667378,0.382523554238309,0.37258223368008
"10377",500,95,0.3,0.6,1,0.036659812809261,0.0708335862778455,0.192848524501819
"10378",1100,95,0.3,0.6,1,0.0798773118596225,0.241344703598751,0.440584048508785
"10379",3000,95,0.3,0.6,1,0.120240635561221,0.432605771996306,0.440456979189886
"10380",8200,95,0.3,0.6,1,0.0855366518284935,0.279981556838284,0.349452168467145
"10381",500,96,0.3,0.6,1,0.126357762549208,0.369090931650389,0.454686873856407
"10382",1100,96,0.3,0.6,1,0.0995786578667512,0.506324454760527,0.436140142088092
"10383",3000,96,0.3,0.6,1,0.101724195542738,0.299067173185774,0.395240624483954
"10384",8200,96,0.3,0.6,1,0.0829227491877134,0.393652539927064,0.404204087981203
"10385",500,97,0.3,0.6,1,0.0349037503642731,-0.321244253283631,0.272822757207135
"10386",1100,97,0.3,0.6,1,-0.00507135893641519,0.218875385742928,0.278010062494499
"10387",3000,97,0.3,0.6,1,0.152564059312967,0.376297178983933,0.426561033236981
"10388",8200,97,0.3,0.6,1,0.0886788610110598,0.269442090639442,0.367570593386125
"10389",500,98,0.3,0.6,1,0.0313292255775828,0.312125826142845,0.291122198357563
"10390",1100,98,0.3,0.6,1,0.0586015257272554,0.248508428060618,0.355359627160588
"10391",3000,98,0.3,0.6,1,0.0929542566656023,0.198871037060006,0.361703648414678
"10392",8200,98,0.3,0.6,1,0.111749651663578,0.342778827717207,0.38468917567476
"10393",500,99,0.3,0.6,1,0.221573560068049,0.536932522460428,0.552188664521428
"10394",1100,99,0.3,0.6,1,-0.0239000760675558,0.293146873597425,0.215860192339245
"10395",3000,99,0.3,0.6,1,0.0509692276215989,0.417901888749948,0.369058349935721
"10396",8200,99,0.3,0.6,1,0.0574734095164069,0.296338011636194,0.368761770299268
"10397",500,100,0.3,0.6,1,0.0254984775729103,0.173103880324642,0.34046170626896
"10398",1100,100,0.3,0.6,1,0.0552236660805756,-0.13199460761909,0.288811558070468
"10399",3000,100,0.3,0.6,1,0.0785845231190585,0.420572754176775,0.361641282966519
"10400",8200,100,0.3,0.6,1,0.105101461047264,0.366129629973825,0.401101161858069
